actual,proposed
0.035707276314496994,0.0
0.03084404021501541,0.0
0.026063576340675354,0.0
0.021362274885177612,0.0
0.016737036406993866,0.0
0.003465705318376422,0.0
0.0,0.0
0.0,0.0
0.0005982633447274566,0.0
0.0005782445659860969,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034961674362421036,0.0
0.04250986874103546,0.0
0.04562324658036232,0.0
0.04872462898492813,0.0
0.051815640181303024,0.0
0.050537705421447754,0.0
0.049311064183712006,0.0
0.06121083348989487,0.0
0.06861744821071625,0.0
0.0672394409775734,0.0
0.057201024144887924,0.0
0.04733807221055031,0.0
0.04636141285300255,0.0
0.032348163425922394,0.0
0.03163137659430504,0.0
0.026584412902593613,0.0
0.030343642458319664,0.0
0.029707375913858414,0.0
0.02909686230123043,0.0
0.028511110693216324,0.0
0.03230782970786095,0.0
0.04042646661400795,0.0
0.04409005865454674,0.0
0.0433635413646698,0.0
0.04266795888543129,0.0
0.046361152082681656,0.0
0.05438121780753136,0.0
0.053593069314956665,0.0
0.052839506417512894,0.0
0.043401509523391724,0.0
0.04719298705458641,0.0
0.04659029096364975,0.0
0.041655588895082474,0.015815623104572296
0.036807265132665634,0.016068246215581894
0.03640059754252434,0.016280602663755417
0.03165353089570999,0.016486281529068947
0.03134380280971527,0.016653282567858696
0.03540758043527603,0.01681514084339142
0.04378392547369003,0.017004339024424553
0.04769621789455414,0.017252281308174133
0.05156951770186424,0.01752481423318386
0.0554053820669651,0.017821332439780235
0.05920568108558655,0.018141064792871475
0.06297221034765244,0.018483297899365425
0.06670669466257095,0.018847433850169182
0.0616927295923233,0.019232792779803276
0.05677075311541557,0.01957429200410843
0.060654863715171814,0.019873375073075294
0.05578434467315674,0.02019599825143814
0.055358897894620895,0.020476942881941795
0.0549553744494915,0.020749857649207115
0.06329099088907242,0.02101515233516693
0.05408996343612671,0.021337386220693588
0.05375276505947113,0.02158590778708458
0.0534340925514698,0.021827736869454384
0.05749226361513138,0.022063016891479492
0.052789106965065,0.022324299439787865
0.04816555976867676,0.022546319290995598
0.04797716066241264,0.022730134427547455
0.04780113697052002,0.022909581661224365
0.04327797889709473,0.02308465540409088
0.034467991441488266,0.023223305121064186
0.030145686119794846,0.02329447865486145
0.030245235189795494,0.02333255112171173
0.025985341519117355,0.023370813578367233
0.021785443648695946,0.023377081379294395
0.013283771462738514,0.023352351039648056
0.00925652589648962,0.023265203461050987
0.0052782511338591576,0.023150157183408737
0.0,0.023007865995168686
0.0,0.02277468889951706
0.0,0.022517988458275795
0.0,0.02230300009250641
0.0,0.0220960583537817
0.0,0.02183236926794052
0.0,0.02154587022960186
0.0,0.021269552409648895
0.0,0.021003050729632378
0.0,0.020681340247392654
0.0,0.020338471978902817
0.0,0.02003958635032177
0.0,0.019783157855272293
0.0,0.019600072875618935
0.0,0.01945563219487667
0.0,0.01934860460460186
0.0,0.019213203340768814
0.0,0.01911485381424427
0.0,0.019052335992455482
0.0,0.018992220982909203
0.0,0.01896669529378414
0.00434583704918623,0.018942352384328842
0.004371361341327429,0.018951429054141045
3.77257056243252e-05,0.018960583955049515
0.00012338938540779054,0.01893753558397293
0.004565218463540077,0.018915602937340736
0.0045848689042031765,0.018926993012428284
0.004604618065059185,0.01893838681280613
0.008983494713902473,0.018949735909700394
0.00022497728059533983,0.018993357196450233
0.0,0.018971404060721397
0.0,0.018918246030807495
0.0006255486514419317,0.018867140635848045
0.0006953190895728767,0.01885027438402176
0.005121865775436163,0.01883424073457718
0.013844513334333897,0.018851330503821373
0.026806458830833435,0.01893271505832672
0.03959300369024277,0.019108619540929794
0.0522129125893116,0.01937602274119854
0.055955447256565094,0.01973208598792553
0.068384550511837,0.0201095137745142
0.07194569706916809,0.020572200417518616
0.07548440247774124,0.021053027361631393
0.07900197058916092,0.021551378071308136
0.08685865998268127,0.02206694707274437
0.09027684479951859,0.022631481289863586
0.10239865630865097,0.023211322724819183
0.10566780716180801,0.023870546370744705
0.10457056760787964,0.02454213798046112
0.10788610577583313,0.025193799287080765
0.11555157601833344,0.025858405977487564
0.11443102359771729,0.026567833498120308
0.1177254244685173,0.027256527915596962
0.12101320922374725,0.027957318350672722
0.1199360117316246,0.028670093044638634
0.1189139261841774,0.029362274333834648
0.11794482916593552,0.03003465197980404
0.11266764253377914,0.030687876045703888
0.11185886710882187,0.031291019171476364
0.11109444499015808,0.0318773128092289
0.11037267744541168,0.03244750201702118
0.1053328812122345,0.03300253674387932
0.1003929004073143,0.03351077437400818
0.09990750998258591,0.033973291516304016
0.09073549509048462,0.0344243086874485
0.08607277274131775,0.034799784421920776
0.09021172672510147,0.03513424098491669
0.08995082974433899,0.035493455827236176
0.0897115096449852,0.03584478795528412
0.08949293196201324,0.03618848696351051
0.084935262799263,0.036524564027786255
0.0804571658372879,0.03682132437825203
0.076055146753788,0.037079889327287674
0.07172585278749466,0.03730161115527153
0.05874837189912796,0.037487827241420746
0.04595768824219704,0.03757490590214729
0.028987040743231773,0.03756584972143173
0.016605980694293976,0.03743208944797516
0.004385244566947222,0.03720932453870773
0.0,0.036900293081998825
0.0,0.036475770175457
0.0,0.03597144037485123
0.0,0.03538958355784416
0.0,0.034732721745967865
0.0,0.03400286287069321
0.0,0.033235061913728714
0.0,0.032365117222070694
0.0,0.031461019068956375
0.0,0.030555667355656624
0.0,0.029616625979542732
0.0,0.02864513173699379
0.0,0.027706248685717583
0.0,0.02676648274064064
0.0,0.025857970118522644
0.0,0.024947209283709526
0.0,0.024066364392638206
0.0,0.023214273154735565
0.0,0.02238980494439602
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03229960799217224,0.0
0.040107447654008865,0.0
0.04347170516848564,0.0
0.051174573600292206,0.0
0.054438818246126175,0.0
0.057687774300575256,0.0
0.06092207878828049,0.0
0.06850249320268631,0.0
0.08472823351621628,0.0
0.09204565733671188,0.0
0.09930337220430374,0.0
0.10214514285326004,0.0
0.11371111869812012,0.0
0.12080435454845428,0.0
0.12349052727222443,0.0
0.12619176506996155,0.019794471561908722
0.12454888224601746,0.020679960027337074
0.12733981013298035,0.02153738960623741
0.13014298677444458,0.022400058805942535
0.13295802474021912,0.023268023505806923
0.13142582774162292,0.024141287431120872
0.12560679018497467,0.024987561628222466
0.11991753429174423,0.02577568031847477
0.11435303092002869,0.026507630944252014
0.11326633393764496,0.027185354381799698
0.10787437111139297,0.027842996641993523
0.09823545813560486,0.02844896912574768
0.08876428008079529,0.028973011299967766
0.07945390045642853,0.029417766258120537
0.0790146067738533,0.029785605147480965
0.06552409380674362,0.030143871903419495
0.05223998799920082,0.030396033078432083
0.043511372059583664,0.03054557740688324
0.034910351037979126,0.0306280255317688
0.030790193006396294,0.030645444989204407
0.013649213127791882,0.030632490292191505
0.0011017514625564218,0.03049304336309433
0.0,0.03026340901851654
0.0,0.029978739097714424
0.0,0.02960840053856373
0.0,0.029219644144177437
0.0,0.028683850541710854
0.0,0.028070297092199326
0.0,0.027413249015808105
0.0,0.026714254170656204
0.0,0.02603895217180252
0.0,0.02538640983402729
0.0,0.02472352795302868
0.0,0.02405039593577385
0.0,0.023335009813308716
0.0,0.022610822692513466
0.0,0.0218134094029665
0.0,0.021009497344493866
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.025617700070142746,0.0
0.03356402739882469,0.0
0.041419316083192825,0.0
0.049188654869794846,0.0
0.056875843554735184,0.0
0.06012548878788948,0.0
0.06772065907716751,0.0
0.07524251192808151,0.0
0.08269472420215607,0.0
0.09008045494556427,0.0
0.09740385413169861,0.0
0.10030877590179443,0.0
0.10321778059005737,0.0
0.10177211463451385,0.0
0.10475011169910431,0.01872909814119339
0.10773059725761414,0.019467322155833244
0.10635451227426529,0.02021431177854538
0.10940064489841461,0.020937707275152206
0.10808811336755753,0.02167070284485817
0.10683674365282059,0.022380786016583443
0.11000321805477142,0.023068975657224655
0.11316585540771484,0.023768220096826553
0.11632522940635681,0.02447844110429287
0.11512286216020584,0.025199374184012413
0.11833737045526505,0.025898577645421028
0.11283013969659805,0.026609105989336967
0.10743949562311172,0.027266250923275948
0.10216087847948074,0.02787194587290287
0.0926305279135704,0.028427647426724434
0.08762233704328537,0.028903121128678322
0.07835110276937485,0.029333116486668587
0.06923138350248337,0.02968721278011799
0.06025686860084534,0.029967214912176132
0.05142148584127426,0.030176173895597458
0.047077324241399765,0.030316263437271118
0.042799390852451324,0.030421854928135872
0.03858470916748047,0.03049408458173275
0.030071387067437172,0.030534034594893456
0.021676471456885338,0.03051052615046501
0.013393811881542206,0.03042556345462799
0.005218602251261473,0.030281001701951027
0.0015052618691697717,0.03007875196635723
0.0,0.029852794483304024
0.0,0.029571890830993652
0.0,0.029237238690257072
0.0,0.028850827366113663
0.0,0.028414005413651466
0.0,0.027896234765648842
0.0,0.02736430987715721
0.0,0.026818709447979927
0.0,0.026259681209921837
0.0,0.02562304586172104
0.0,0.024943292140960693
0.0,0.02422177977859974
0.0,0.023459652438759804
0.0,0.022690292447805405
0.0,0.021913746371865273
0.0,0.021130124107003212
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.23862306773662567,0.0
0.2394760400056839,0.0
0.24487018585205078,0.0
0.25038009881973267,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
